EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1155609,NORTHEAST SUFFOLK (ZONE), ,01/14/2024,1600,High Wind,50.00, ,0,0,0,0,NY,EST-5,MG,188155,Z,79,OKX,0,0,Mesonet, , , , , , , , ,01/14/2024,1700, , , , ,"A measured high wind gust of 58 mph occurred at 421 PM Local Standard Time at a mesonet site located at Fishers Island Airport, NY.","On January 14, 2024, a strong pressure gradient resulted over Southeastern New York in part from a strong low pressure system slowly moving across Southeastern Canada. An associated cold front passed through during the afternoon. The combination of the cold front and strong pressure gradient helped produce high wind gusts across the area during the afternoon hours.",21
1152250,NORTHWEST SUFFOLK (ZONE), ,02/13/2024,400,Heavy Snow, , ,0,0,0,0,NY,EST-5, ,187612,Z,78,OKX,0,0,NWS Employee, , , , , , , , ,02/13/2024,1400, , , , ,"A heavy wet snow, which initially began as a wintry mix fell across Northwestern Suffolk County. Snowfall totals included; 7.0 inches at 1 E Commack via broadcast media, 7.0 inches at 1 WSW Smithtown via the public, 7.0 inches in Stony Brook via an NWS employee, and 6.6 inches in Huntington via the public.","Low pressure across the Tennessee Valley and the Gulf states tracked tracked north, and redeveloped and intensified rapidly off the Mid Atlantic coast. A heavy wet snowfall occurred across much of Southeastern New York, with lesser amounts across portions of the coast, especially along and closer to the south shore and eastern third of Long Island. Marginal surface temperatures precluded higher snow amounts in urban locations and further south and east.  A combination of over 250 crashes and accidents were reported across Long Island during the storm from state and county law enforcement officials.",22
1152286,NORTHEAST SUFFOLK (ZONE), ,02/13/2024,500,Winter Weather, , ,0,0,0,0,NY,EST-5, ,187612,Z,79,OKX,0,0,Trained Spotter, , , , , , , , ,02/13/2024,1430, , , , ,"A wet snow accumulated across Northeastern Suffolk County which initially began as a wintry mix.  Snow amounts averaged below warning criteria across the zone with a few reports right along the north shore at warning criteria. Some snowfall reports were as follows; 4.0 inches in Calverton and Riverhead, 3.6 inches at 1 W Jamesport via the public, 3.7 inches at 3 WNW Aquebogue, 5.5 inches in Upton via the NWS, and 6.5 inches at 2 NNW Ridge via a trained spotter.","Low pressure across the Tennessee Valley and the Gulf states tracked tracked north, and redeveloped and intensified rapidly off the Mid Atlantic coast. A heavy wet snowfall occurred across much of Southeastern New York, with lesser amounts across portions of the coast, especially along and closer to the south shore and eastern third of Long Island. Marginal surface temperatures precluded higher snow amounts in urban locations and further south and east.  A combination of over 250 crashes and accidents were reported across Long Island during the storm from state and county law enforcement officials.",23
1152284,SOUTHWEST SUFFOLK (ZONE), ,02/13/2024,600,Winter Weather, , ,0,0,0,0,NY,EST-5, ,187612,Z,80,OKX,0,0,NWS Employee, , , , , , , , ,02/13/2024,1400, , , , ,"A wet snow fell across Southwestern Suffolk County, with the snow initially in the form of a wintry mix. Amounts were higher across the northern portion of the zone, and lower closer to the shore. Amounts on average ranged from 2 to 4 inches, with some places closer to 4 to 5 inches across northern portions of the zone. Snow amounts ranged from 3.3 inches in Bay Shore via an NWS Employee, to 2.8 inches in Sayville via Cocorahs, and 4.3 inches at MacArthur Airport (Islip).","Low pressure across the Tennessee Valley and the Gulf states tracked tracked north, and redeveloped and intensified rapidly off the Mid Atlantic coast. A heavy wet snowfall occurred across much of Southeastern New York, with lesser amounts across portions of the coast, especially along and closer to the south shore and eastern third of Long Island. Marginal surface temperatures precluded higher snow amounts in urban locations and further south and east.  A combination of over 250 crashes and accidents were reported across Long Island during the storm from state and county law enforcement officials.",24
1152285,SOUTHEAST SUFFOLK (ZONE), ,02/13/2024,700,Winter Weather, , ,0,0,0,0,NY,EST-5, ,187612,Z,81,OKX,0,0,Emergency Manager, , , , , , , , ,02/13/2024,1500, , , , ,"A wet snowfall accumulated across Southeastern Suffolk County. The snow initially began as rain and a wintry mix. Snow accumulated mainly between 2 and 5 inches, with average snow amounts falling below warning criteria. Some snow amounts were as follows; 3.5 inches in Mastic and 5.0 inches in Hampton Bays via Emergency Management.","Low pressure across the Tennessee Valley and the Gulf states tracked tracked north, and redeveloped and intensified rapidly off the Mid Atlantic coast. A heavy wet snowfall occurred across much of Southeastern New York, with lesser amounts across portions of the coast, especially along and closer to the south shore and eastern third of Long Island. Marginal surface temperatures precluded higher snow amounts in urban locations and further south and east.  A combination of over 250 crashes and accidents were reported across Long Island during the storm from state and county law enforcement officials.",25
1152737,SOUTHWEST SUFFOLK (ZONE), ,02/17/2024,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,187707,Z,80,OKX,0,0,Trained Spotter, , , , , , , , ,02/17/2024,1300, , , , ,"A heavy to moderate band of snow scraped southern portion of Southwest Suffolk. In general 3 to 5 inches fell across the zone. Trained spotters reported 4.0 inches in Copiague, 4.5 inches in West Islip, and 3.6 inches at 1 WNW Babylon. Broadcast media reported 4.9 inches in Babylon.  The airport at Islip reported 3.4 inches.","A mid level disturbance associated with a confluent upper level trough lead to strong mid level frontogenesis that developed a band of snow to the north of developing low pressure moving offshore. Southwestern portions of the area were on the northern edge of a narrow band of heavy snow that resulted in some southwestern zones reaching warning criteria.  Amounts were considerably less to the north.",26
1152738,NORTHWEST SUFFOLK (ZONE), ,02/17/2024,100,Winter Weather, , ,0,0,0,0,NY,EST-5, ,187707,Z,78,OKX,0,0,NWS Employee, , , , , , , , ,02/17/2024,1230, , , , ,"A band of heavy snow just missed Northwest Suffolk to the southwest. An accumulating snowfall occurred with mainly 3 to 4 inch snow amounts. NWS Employees reported 3.0 inches in Centereach and 2.0 inches at 1 NE South Huntington. The public reported 3.1 inches in Commack, 3.0 inches at 1 WSW Smithtown, 1 SSW Nesconsett, and 3.0 inches in Setauket.","A mid level disturbance associated with a confluent upper level trough lead to strong mid level frontogenesis that developed a band of snow to the north of developing low pressure moving offshore. Southwestern portions of the area were on the northern edge of a narrow band of heavy snow that resulted in some southwestern zones reaching warning criteria.  Amounts were considerably less to the north.",27
1152742,SOUTHEAST SUFFOLK (ZONE), ,02/17/2024,130,Winter Weather, , ,0,0,0,0,NY,EST-5, ,187707,Z,81,OKX,0,0,Public, , , , , , , , ,02/17/2024,1430, , , , ,"A general 2 to 5 inches of snow fell across Southeastern Suffolk County. A band of heavy snow just missed Southeastern Suffolk to the south and west. A portion of the band barely scraped far southwestern parts of the zone. The public reported 5.3 inches in Shirley, 4.5 inches in Mastic Beach, 3.1 inches in East Hampton, and 3.8 inches in Blue Point.","A mid level disturbance associated with a confluent upper level trough lead to strong mid level frontogenesis that developed a band of snow to the north of developing low pressure moving offshore. Southwestern portions of the area were on the northern edge of a narrow band of heavy snow that resulted in some southwestern zones reaching warning criteria.  Amounts were considerably less to the north.",28
1152740,NORTHEAST SUFFOLK (ZONE), ,02/17/2024,200,Winter Weather, , ,0,0,0,0,NY,EST-5, ,187707,Z,79,OKX,0,0,CoCoRaHS, , , , , , , , ,02/17/2024,1400, , , , ,"A general 2 to 4 inches fell across Northeastern Suffolk County as the moderate to heavy band of snow missed just to the southwest.  A Cocorahs observer reported 2.8 inches in Riverhead, and the public reported 3.4 inches in Mount Sinai.  In Upton the Official NWS Observation came in at 3.0 inches.","A mid level disturbance associated with a confluent upper level trough lead to strong mid level frontogenesis that developed a band of snow to the north of developing low pressure moving offshore. Southwestern portions of the area were on the northern edge of a narrow band of heavy snow that resulted in some southwestern zones reaching warning criteria.  Amounts were considerably less to the north.",29
1156245,NORTHWEST SUFFOLK (ZONE), ,02/29/2024,0,High Wind,63.00, ,0,0,0,0,NY,EST-5,MG,188222,Z,78,OKX,0,0,Mesonet, , , , , , , , ,02/29/2024,130, , , , ,"On February 29, 2024, multiple high wind gusts were recorded at mesonet sites, including 72 mph at 1225 AM Local Standard Time in Stony Brook, NY (measurement taken at 159 feet above ground), and 63 mph at 1259 AM Local Standard Time at Eaton's Neck Lighthouse at an elevation of 71 feet above ground.","A strong cold front passed through the area during the evening of February 28th, 2024. This brought high winds behind its passage to Southeastern New York during during the evening hours February 28th into the early morning hours of  February 29th, 2024.",30
1156247,NORTHEAST SUFFOLK (ZONE), ,02/29/2024,30,High Wind,51.00, ,0,0,0,0,NY,EST-5,MG,188222,Z,79,OKX,0,0,Mesonet, , , , , , , , ,02/29/2024,130, , , , ,"A measured high wind gust of 59 mph was recorded at a mesonet site in Baiting Hollow, NY at an elevation of 78 feet on February 29, 2024 at 1244 AM Local Standard Time.","A strong cold front passed through the area during the evening of February 28th, 2024. This brought high winds behind its passage to Southeastern New York during during the evening hours February 28th into the early morning hours of  February 29th, 2024.",31
1161206,NORTHWEST SUFFOLK (ZONE), ,03/11/2024,730,High Wind,57.00, ,0,0,0,0,NY,EST-5,MG,188808,Z,78,OKX,0,0,Mesonet, , , , , , , , ,03/11/2024,830, , , , ,"At 746 AM Local Standard Time, a measured high wind gust of 66 mph occurred at a mesonet station located in Stony Brook, NY at an elevation of 159 feet.","High winds occurred across the area during primarily the daytime hours of March 11, 2024 with a tight pressure gradient in place as strong low pressure near the coast of northern New England slowly shifted northeast.",32
1161210,SOUTHEAST SUFFOLK (ZONE), ,03/11/2024,1130,High Wind,50.00, ,0,0,0,0,NY,EST-5,MG,188808,Z,81,OKX,0,0,ASOS, , , , , , , , ,03/11/2024,1230, , , , ,"At 1212 PM Local Standard Time, a measured high wind gust of 58 mph occurred at ASOS station KHWV, Brookhaven Calabro Airport, in Shirley, NY.","High winds occurred across the area during primarily the daytime hours of March 11, 2024 with a tight pressure gradient in place as strong low pressure near the coast of northern New England slowly shifted northeast.",33
1161549,NORTHEAST SUFFOLK (ZONE), ,03/23/2024,1630,High Wind,51.00, ,0,0,0,0,NY,EST-5,MG,188866,Z,79,OKX,0,0,Mesonet, , , , , , , , ,03/23/2024,1730, , , , ,"A measured high wind gust of 59 mph was recorded at 450 PM Local Standard Time on March 23, 2024 at a mesonet station in Orient, New York.","An area of low pressure passed through eastern Long Island, NY during the late afternoon to early evening of  March 23, 2024.  A tight pressure gradient around the low pressure center helped produce high wind gusts over the area late that afternoon through the early morning hours of  March 24, 2024.",34
1161548,NORTHEAST SUFFOLK (ZONE), ,03/23/2024,2230,High Wind,54.00, ,0,0,0,0,NY,EST-5,MG,188866,Z,79,OKX,0,0,Mesonet, , , , , , , , ,03/23/2024,2330, , , , ,"A measured high wind gust of 62 mph was recorded at 1050 PM Local Standard Time on March 23, 2024 at a mesonet station in Baiting Hollow, NY (measurement taken at 78 feet above ground).","An area of low pressure passed through eastern Long Island, NY during the late afternoon to early evening of  March 23, 2024.  A tight pressure gradient around the low pressure center helped produce high wind gusts over the area late that afternoon through the early morning hours of  March 24, 2024.",35
1161547,NORTHWEST SUFFOLK (ZONE), ,03/24/2024,30,High Wind,54.00, ,0,0,0,0,NY,EST-5,MG,188866,Z,78,OKX,0,0,Mesonet, , , , , , , , ,03/24/2024,130, , , , ,"A measured high wind gust of 62 mph was recorded at 1242 AM Local Standard Time on March 23, 2024 at a mesonet station in Stony Brook, NY (measurement taken at 159 feet above ground).","An area of low pressure passed through eastern Long Island, NY during the late afternoon to early evening of  March 23, 2024.  A tight pressure gradient around the low pressure center helped produce high wind gusts over the area late that afternoon through the early morning hours of  March 24, 2024.",36
1189245,SOUTHWEST SUFFOLK (ZONE), ,04/03/2024,1000,High Wind,56.00, ,0,0,0,0,NY,EST-5,MG,188871,Z,80,OKX,0,0,Mesonet, , , , , , , , ,04/03/2024,2300, , , , ,"Multiple instances of high winds were measured by mesonet stations from late in the morning through the evening. These include a sustained wind of 44 mph at 1034 AM and a wind gust of 65 mph at 1009 PM at Point O' Woods Yacht Club in Bayshore, NY, a sustained wind of 45 mph at 157 PM and a wind gust of 61 mph at 627 PM in Blue Point, NY, a 58 mph wind gust in Great South Bay near Amityville, NY at 318 PM, and a 61 mph wind gust at 259 PM at the Fire Island Campground on Fire Island, NY. All times listed are in Local Standard Time.","An area of low pressure slowly approached from the Mid-Atlantic coast and passed just south and east of Long Island, NY. A tight pressure gradient around the low pressure center helped produce high winds southeastern New York on April 3, 2024 through the early morning hours of April 4, 2024.",37
1199396,NORTHEAST SUFFOLK (ZONE), ,04/03/2024,1130,High Wind,55.00, ,0,0,0,0,NY,EST-5,MG,188871,Z,79,OKX,0,0,Mesonet, , , , , , , , ,04/03/2024,2330, , , , ,"Multiple instances of high winds were measured by mesonet stations from late in the morning through the evening. These include a sustained wind of 44 mph at 156 PM and a wind gust of 62 mph at 1056 PM at Great Gull Island, NY, a wind gust of 63 mph at 1025 PM in Southold, NY, and a 58 mph wind gust at Fishers Island Airport, NY at 829 PM. In addition, broadcast media reported a tree down on a vehicle with an injury on Pulaski Street in Riverhead, NY at 200 PM, and a NWS Employee reported that a large tree snapped about one-third of the way from its base and fell through a fence at 1150 AM in Ridge, NY. All times listed are in Local Standard Time.","An area of low pressure slowly approached from the Mid-Atlantic coast and passed just south and east of Long Island, NY. A tight pressure gradient around the low pressure center helped produce high winds southeastern New York on April 3, 2024 through the early morning hours of April 4, 2024.",38
1199399,SOUTHEAST SUFFOLK (ZONE), ,04/03/2024,1330,High Wind,54.00, ,0,0,0,0,NY,EST-5,MG,188871,Z,81,OKX,0,0,Mesonet, , , , , , , , ,04/04/2024,530, , , , ,"Multiple instances of high winds were measured by mesonet stations from the afternoon of April 3, 2024 through the early morning of April 4, 2024. These include a sustained wind of 43 mph at 141 PM April 3rd and a wind gust of 62 mph at 706 PM April 3rd at Shinnecock, NY, a wind gust of 60 mph at 434 PM April 3rd in Napeague, NY. Additionally, a wind gust of 58 mph was measured at the Westhampton, NY Airport ASOS station KFOK on April 3rd at 700 PM, and broadcast media reported a large tree down on Edgar Avenue in Aquebogue, NY at 500 AM on April 4th. All times listed are in Local Standard Time.","An area of low pressure slowly approached from the Mid-Atlantic coast and passed just south and east of Long Island, NY. A tight pressure gradient around the low pressure center helped produce high winds southeastern New York on April 3, 2024 through the early morning hours of April 4, 2024.",39
1177824,NORTHWEST SUFFOLK (ZONE), ,04/03/2024,1900,High Wind,59.00, ,0,0,0,0,NY,EST-5,MG,188871,Z,78,OKX,0,0,Mesonet, , , , , , , , ,04/03/2024,2330, , , , ,"A measured high wind gust of 68 mph was recorded at Eatons Neck Lighthouse, NY at 1009 PM Local Standard Time at an elevation of 71 feet above ground. Additionally, a trained spotter reported that a 60 foot maple tree snapped in half near its root with multiple limbs down at 725 PM Local Standard Time in Stony Brook, NY.","An area of low pressure slowly approached from the Mid-Atlantic coast and passed just south and east of Long Island, NY. A tight pressure gradient around the low pressure center helped produce high winds southeastern New York on April 3, 2024 through the early morning hours of April 4, 2024.",40
1177615,SUFFOLK CO.,EAST NORTHPORT,06/26/2024,2025,Thunderstorm Wind,50.00, ,0,0,4000,0,NY,EST-5,EG,191259,C,103,OKX,0,0,Fire Department/Rescue, , , ,1,N,1,N,EAST NORTHPORT,06/26/2024,2025,40.88,-73.32,40.88,-73.32,"Multiple trees and wires down across East Northport NY.","Showers and thunderstorms formed west of our area along a cold front and then moved east towards our area. The storms became severe and continued in a warm and moist environment, producing damaging winds across southeast NY.",41
1177616,SUFFOLK CO.,EAST SETAUKET,06/26/2024,2039,Thunderstorm Wind,50.00, ,0,0,2000,0,NY,EST-5,EG,191259,C,103,OKX,0,0,Fire Department/Rescue, , , ,1,N,1,N,EAST SETAUKET,06/26/2024,2039,40.94,-73.1,40.94,-73.1,"Downed wires from thunderstorm gust.","Showers and thunderstorms formed west of our area along a cold front and then moved east towards our area. The storms became severe and continued in a warm and moist environment, producing damaging winds across southeast NY.",42
1213537,SUFFOLK CO.,WEST BABYLON,08/06/2024,1500,Thunderstorm Wind,50.00, ,0,0,2000,0,NY,EST-5,EG,196147,C,103,OKX,0,0,Department of Highways, , , ,1,S,1,S,WEST BABYLON,08/06/2024,1500,40.71,-73.35,40.71,-73.35,"Downed wires on Farmingdale Road in Babylon NY.","A slow moving cold front approached from the north at the surface while a well-defined shortwave trough approached aloft. With a very moist airmass in place ahead of the cold front, some thunderstorms that developed became severe and produced damaging wind gusts.",43
1213538,SUFFOLK CO.,NORTH BABYLON,08/06/2024,1505,Thunderstorm Wind,50.00, ,0,0,2000,0,NY,EST-5,EG,196147,C,103,OKX,0,0,Public, , , ,1,W,1,W,NORTH BABYLON,08/06/2024,1505,40.73,-73.33,40.73,-73.33,"Power lines down on Spangle Drive in North Babylon.","A slow moving cold front approached from the north at the surface while a well-defined shortwave trough approached aloft. With a very moist airmass in place ahead of the cold front, some thunderstorms that developed became severe and produced damaging wind gusts.",44
1213539,SUFFOLK CO.,LINDENHURST,08/06/2024,1507,Thunderstorm Wind,50.00, ,0,0,1000,0,NY,EST-5,EG,196147,C,103,OKX,0,0,Trained Spotter, , , ,1,N,1,N,LINDENHURST,08/06/2024,1507,40.69,-73.38,40.69,-73.38,"Tree limbs down in Lindenhurst.","A slow moving cold front approached from the north at the surface while a well-defined shortwave trough approached aloft. With a very moist airmass in place ahead of the cold front, some thunderstorms that developed became severe and produced damaging wind gusts.",45
1215335,NORTHWEST SUFFOLK (ZONE), ,08/09/2024,1400,High Wind,50.00, ,0,0,0,0,NY,EST-5,EG,196402,Z,78,OKX,0,0,NWS Employee, , , , , , , , ,08/09/2024,1500, , , , ,"A National Weather Service employee reported a large tree limb and branches down on Norwood Street in Northport, NY at 245 PM Local Standard Time.","The pressure gradient tightened over the region as a cold front associated with the remnants of tropical system Debby approached from the west. This produced strong winds over southeastern New York during the afternoon hours of Aug 9, 2024.",46
1205194,SOUTHEAST SUFFOLK (ZONE), ,08/11/2024,1100,Rip Current, , ,1,0,0,0,NY,EST-5, ,194970,Z,81,OKX,0,0,Broadcast Media, , , , , , , , ,08/11/2024,1300, , , , ,"On August 11th at about noon, a Suffolk County Park Ranger who was patrolling Smith Point was on the outer beach between cut 1 and cut 2 was was notified that a person was in distress in the water. Fire Rescue officials were also notified and activated the Mastic Beach FD, along with the local Marine Incident Response Team (MIRT), which in addition to Mastic Beach FD also consists of Mastic Fire Department, Eastport FD, Center Moriches FD, and East Moriches FD. Also activated were the Mastic and Mastic Beach Ambulance Companies. ||The Mastic FD Marine Incident Response Boat 5-12-26 was already out conducting overwatch for the Suffolk County USAR team that was conducting a drill on the Forge river when the call went out. With a full crew and an EMT on board, they broke off from the drill immediately once the call went out for persons in the water on the ocean side at Smith Point.||Mastic Beach FD, under command of Chief Luis Grego and Assistant Chief Jason Sharp, also sent members to the dock to meet the boat. The remaining members of the MIRT team also began to quickly muster crews and resources for response. Suffolk Police Marine Rescue Boat Marine Mike was also dispatched. While units were responding from Police and Fire Departments, the Park Ranger and a good Samaritan had attempted to send out a life ring, but the man was unresponsive. ||Suffolk County Ocean Rescue lifeguards responded to the location, which is outside of the protected zone of jet skis and located the unresponsive 70-year-old male. He was taken to shore where CPR was initiated. Smith Point EMTs were on scene and assisted with care, which was turned over to members of the Mastic Beach Ambulance.||Park Rangers met with Suffolk Police at the outer beach entrance where police requested that the road to the outer beach be closed at the booth. Mastic Beach Ambulance transported the male to Long Island Community Hospital where he was later pronounced dead.","Residual 4 to 5 ft swells from the passage of Tropical Depression Debby well to the north and west of the region on Friday August 9th, resulted in a moderate to high risk for rip current development along eastern Long Island ocean beaches. A likely rip current fatality occurred in these conditions on August 11th along the outer beaches of Smith Point Park.",47
1213909,SUFFOLK CO.,HALESITE,08/18/2024,2120,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,0,N,1,ENE,HALESITE,08/18/2024,2150,40.8844,-73.4205,40.8842,-73.4109,"Water rescue due to stranded motorist in flood waters on New York Ave.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",48
1213912,SUFFOLK CO.,SMITHTOWN,08/18/2024,2200,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,State Official,Heavy Rain, , ,1,N,1,NNE,SMITHTOWN,08/18/2024,2200,40.86,-73.2,40.859,-73.1958,"Route 25A at Brooksite drive closed due to  flooding.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",49
1213914,SUFFOLK CO.,COMMACK,08/18/2024,2220,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,S,1,SE,COMMACK,08/18/2024,2250,40.82,-73.28,40.8164,-73.2641,"Water rescue due to stranded motorist in flood waters on Fisher Road.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",50
1213915,SUFFOLK CO.,SMITHTOWN,08/18/2024,2230,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,N,0,N,SMITHTOWN,08/18/2024,2300,40.86,-73.2,40.8528,-73.1997,"Several vehicles stranded in flood waters on Main Street NY 25A near Elliott Place.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",51
1213916,SUFFOLK CO.,NESCONSET,08/18/2024,2230,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,Public,Heavy Rain, , ,1,W,1,WNW,NESCONSET,08/18/2024,2300,40.83,-73.15,40.8378,-73.1502,"Two cars stranded in flood waters at the intersection of Old Nichols Road and Smithtown Boulevard.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",52
1213917,SUFFOLK CO.,EAST SETAUKET,08/18/2024,2233,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,SE,1,ESE,EAST SETAUKET,08/18/2024,2303,40.92,-73.09,40.9211,-73.0811,"Water rescue on Sheep Pasture Road at Locust Manor Court.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",53
1213918,SUFFOLK CO.,LAKE GROVE,08/18/2024,2236,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,0,N,1,N,LAKE RONKONKOMA,08/18/2024,2306,40.85,-73.13,40.8397,-73.1182,"Fire department dispatched to a stranded motorist on Browns Road at Monroe Street.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",54
1213919,SUFFOLK CO.,LAKE GROVE,08/18/2024,2245,Flash Flood, , ,0,0,0,0,NY,EST-5, ,196197,C,103,OKX,0,0,Fire Department/Rescue,Heavy Rain, , ,1,WNW,1,NW,LAKE GROVE,08/18/2024,2315,40.86,-73.15,40.8605,-73.1446,"Water rescue on Hobson Ave due to flooding.","A frontal system over the area on August 18th and into the early morning hours of August 19th allowed for the development of multiple rounds of slow moving heavy thunderstorms which resulted in widespread significant to catastrophic flash flooding for portions of Southeast New York, specifically for the north shore of Long Island. Several rounds of rain moved through during the day on August 18th. By the afternoon, a line of thunderstorms moving in from the west interacted with several mesoscale boundaries and allowed the thunderstorms to intensify and train over Long Island during the overnight hours into early on August 19th. These thunderstorms produced rainfall rates of upwards of 3-5 inches per hour with total rainfall amounts of upwards of 10 inches, much of it falling over a 2-4 hour period. This resulted in numerous water rescues, several dam breaks, several road washouts, and significant damage to numerous buildings across the north shore of Long Island.",55
